"","Drug","r","p.value"
"2700","OLANZAPINE (BRD:BRD-K18895904-001-16-1)",0.176061575971749,0.000741256229769932
"2701","MK-0752 (BRD:BRD-K18850819-001-04-6)",0.0126994272289579,0.808845916852653
"2702","DALCETRAPIB (BRD:BRD-K18849474-001-04-4)",-0.0125984951495843,0.810336208629819
"2703","LB42708 (BRD:BRD-K18834913-001-01-1)",0.142919824392989,0.00627355230054987
"2704","U-0126 (BRD:BRD-K18787491-001-08-6)",-0.0831305231934022,0.11282442441706
"2705","BIFEMELANE (BRD:BRD-K18779551-003-07-8)",0.0637426799564684,0.224304050323448
"2706","BENZOQUINONIUM-DIBROMIDE (BRD:BRD-K18772613-303-02-4)",-0.0812278671250151,0.121323723806899
"2707","ZD-7288 (BRD:BRD-K18678457-003-02-8)",-0.217882252488136,2.80385829921531e-05
"2708","FOLIC-ACID (BRD:BRD-K18673820-001-15-5)",0.214679571495201,3.68918847279197e-05
"2709","DIGOXIGENIN (BRD:BRD-K18619710-001-14-4)",-0.256440034252745,7.48787096546595e-07
"2710","MEXENEONE (BRD:BRD-K18613660-001-05-5)",-0.106573170821992,0.0419013818761712
"2711","NAFCILLIN (BRD:BRD-K18574842-323-10-8)",-0.329635780792304,1.37513529483992e-10
"2712","NAFCILLIN (BRD:BRD-K18574842-236-17-7)",-0.223684242997066,1.68822237961746e-05
"2713","DIGITOXIGENIN (BRD:BRD-K18518344-001-15-9)",-0.0780594882324054,0.136574781320884
"2714","TG-100572 (BRD:BRD-K18424115-003-01-3)",0.425708066916241,0
"2715","SPERMINE (BRD:BRD-K18375018-376-02-3)",-0.0550733793491485,0.29386114776918
"2716","BUDIPINE (BRD:BRD-K18324993-001-01-6)",-0.224292796805709,1.5995141304071e-05
"2717","URIDINE-TRIACETATE (BRD:BRD-K18323388-001-01-1)",-0.193925566910072,0.00019843984449214
"2718","O-1918 (BRD:BRD-K18316707-001-02-7)",-0.0498515632133418,0.342080292304448
"2719","PROPOXYCAINE (BRD:BRD-K18250272-003-11-0)",0.108673989383623,0.0380066386994423
"2720","MEPHENTERMINE (BRD:BRD-K18194590-065-08-0)",0.330516283626546,1.22156412285778e-10
"2721","ELTANOLONE (BRD:BRD-K18172896-001-02-5)",-0.166266475496208,0.0014522506937194
"2722","HA14-1 (BRD:BRD-K18163608-001-05-6)",0.10294973385025,0.0494095638506839
"2723","FDCYD (BRD:BRD-K18157228-001-01-7)",-0.361686528158569,1.39332286867268e-12
"2724","ETHOXZOLAMIDE (BRD:BRD-K18131774-001-17-6)",0.0594006263218031,0.257519958652971
"2725","GAMMA-LINOLENIC-ACID (BRD:BRD-K18059238-001-10-4)",-0.206001140112975,7.60665154461557e-05
"2726","L-168049 (BRD:BRD-K18036262-001-02-8)",-0.28702319463604,2.73983387428065e-08
"2727","EPROBEMIDE (BRD:BRD-K17979676-001-01-2)",-0.175781236504345,0.000756031649971978
"2728","OXELAIDIN (BRD:BRD-K17977438-048-02-4)",-0.0894749310873272,0.0878230466482337
"2729","LY2886721 (BRD:BRD-K17953908-001-01-7)",-0.146698237760443,0.00501636434880988
"2730","INDIRUBIN (BRD:BRD-K17894950-001-14-3)",-0.05330595746046,0.309645991674303
"2731","2-PYRIDYLETHYLAMINE (BRD:BRD-K17874705-300-03-2)",0.194538562717319,0.000189264142157802
"2732","BRL-54443 (BRD:BRD-K17868609-001-05-0)",-0.145589465553535,0.00535940927839254
"2733","CLOPROSTENOL-(+/-) (BRD:BRD-K17850764-236-11-9)",0.269379082628577,1.93848253681023e-07
"2734","TRANILAST (BRD:BRD-K17849083-001-32-9)",-0.169673735202592,0.00115390756224639
"2735","TRANILAST (BRD:BRD-K17849083-001-31-1)",-0.311277987675922,1.49054434531586e-09
"2736","JNJ-7777120 (BRD:BRD-K17774839-001-02-9)",-0.0127714863174104,0.807782365660709
"2737","KB-R7943 (BRD:BRD-K17743697-066-03-6)",-0.0948522171742473,0.0703074192635778
"2738","BELINOSTAT (BRD:BRD-K17743125-001-08-4)",-0.0764988660564677,0.144609573929126
"2739","JTC-801 (BRD:BRD-K17705806-003-04-4)",-0.0180777004266786,0.730561085453146
"2740","PD-168393 (BRD:BRD-K17702546-001-03-2)",0.0119220774733912,0.820341155972175
"2741","PRIDINOL (BRD:BRD-K17565903-066-23-1)",-0.0606569715934189,0.247577470140784
"2742","AMIODARONE (BRD:BRD-K17561142-003-32-5)",0.33428013710969,7.33069305968453e-11
"2743","TALMAPIMOD (BRD:BRD-K17555800-003-01-5)",0.157759061060206,0.00253175879916983
"2744","PENICILLAMINE-(D) (BRD:BRD-K17518951-001-03-0)",0.138184900659637,0.00824419193836852
"2745","FIRATEGRAST (BRD:BRD-K17513304-001-01-9)",0.0533099059036629,0.3096101171552
"2746","BROPIRIMINE (BRD:BRD-K17500877-001-02-1)",-0.215928266658112,3.31643747767807e-05
"2747","BUTEIN (BRD:BRD-K17497770-001-03-6)",0.169614755332249,0.00115855170025422
"2748","ABACAVIR (BRD:BRD-K17443395-065-02-2)",0.160381074124618,0.00213913330442191
"2749","TYRPHOSTIN-AG-835 (BRD:BRD-K17415526-001-03-5)",-0.276121049397492,9.32343538755261e-08
"2750","BP-897 (BRD:BRD-K17378184-300-05-9)",0.174143372908251,0.00084794566746637
"2751","ADRENOSTERONE (BRD:BRD-K17368287-001-18-3)",0.125449197108752,0.0165362169901947
"2752","CLEBOPRIDE (BRD:BRD-K17294426-050-12-3)",0.293917916801366,1.2298140861095e-08
"2753","CHLOROXYLENOL (BRD:BRD-K17223896-001-10-0)",-0.18068520296232,0.000533064595235623
"2754","SULFAMETOPYRAZINE (BRD:BRD-K17205817-001-06-1)",-0.140652430883736,0.00715730301277714
"2755","LY2874455 (BRD:BRD-K17203476-001-01-9)",-0.189597579604317,0.000276086287444058
"2756","CHLOROXINE (BRD:BRD-K17075857-001-18-4)",-0.0382700389661989,0.465877958975682
"2757","CHLOROXINE (BRD:BRD-K17075857-001-17-6)",0.0132492479449587,0.800739919695465
"2758","BENDAMUSTINE (BRD:BRD-K17068645-003-04-2)",-0.152215940358765,0.00358603112396948
"2759","STATTIC (BRD:BRD-K17061841-001-03-5)",0.322889618802487,3.36390615169685e-10
"2760","PIBENZIMOL (BRD:BRD-K17026858-001-01-2)",0.156299864519043,0.00277770441322271
"2761","ESTRIOL (BRD:BRD-K17016787-001-16-7)",0.204740599620456,8.42932835636312e-05
"2762","BD-1008 (BRD:BRD-K17008822-303-02-1)",-0.22750386824045,1.20018487372131e-05
"2763","BEVIRIMAT-DIMEGLUMINE (BRD:BRD-K16898998-001-01-6)",0.329769287528102,1.35069826258287e-10
"2764","LGK-974 (BRD:BRD-K16810791-001-01-0)",-0.00394819642517823,0.940050282162944
"2765","FILGOTINIB (BRD:BRD-K16803204-001-01-6)",-0.210173657467617,5.3910573924851e-05
"2766","SOTRASTAURIN (BRD:BRD-K16761703-001-03-8)",-0.128963805114715,0.0137229126823083
"2767","PERFLUAMINE (BRD:BRD-K16758059-001-01-8)",0.112425997537159,0.0318125972044955
"2768","PRX-08066 (BRD:BRD-K16757695-050-02-5)",0.102713074035778,0.0499368073303178
"2769","MK-0893 (BRD:BRD-K16732600-001-01-7)",-0.160267556382535,0.00215490719100727
"2770","REGORAFENIB (BRD:BRD-K16730910-001-07-3)",-0.0513709735133494,0.327556138353706
"2771","GTP-14564 (BRD:BRD-K16664969-001-03-3)",-0.186415627938197,0.000350378179063685
"2772","PNU-22394 (BRD:BRD-K16551401-003-03-4)",-0.107382601678582,0.0403626247098419
"2773","EVACETRAPIB (BRD:BRD-K16551357-001-03-2)",-0.0845332076412247,0.106863617879956
"2774","ZAPRINAST (BRD:BRD-K16542329-001-13-5)",-0.122327705979177,0.0194458033754061
"2775","DIAZEPAM (BRD:BRD-K16508793-001-05-9)",-0.105581618022669,0.0438535310571509
"2776","MOCETINOSTAT (BRD:BRD-K16485616-001-08-9)",-0.0913047877341612,0.0815058838638059
"2777","METOCURINE (BRD:BRD-K16484091-001-01-1)",-0.0146376192861708,0.780368003826847
"2778","PLX-4720 (BRD:BRD-K16478699-001-09-2)",0.0771328379682298,0.14130310379138
"2779","METACETAMOL (BRD:BRD-K16474819-001-09-6)",-0.252891864479558,1.07161042394028e-06
"2780","IBUDILAST (BRD:BRD-K16444452-001-09-1)",-0.116547678685563,0.0260233122709967
"2781","CCMI (BRD:BRD-K16338837-001-02-6)",-0.146868514373567,0.00496547221742059
"2782","ATRASENTAN (BRD:BRD-K16295392-003-01-3)",-0.126148565111062,0.0159392125763502
"2783","PIPERACETAZINE (BRD:BRD-K16277217-001-10-9)",-0.0850321921509885,0.104804157081405
"2784","OXYMETAZOLINE (BRD:BRD-K16195444-003-26-0)",-0.0951281146430484,0.0694919906066469
"2785","CHIR-99021 (BRD:BRD-K16189898-003-03-3)",0.0889019132675095,0.0898802859601168
"2786","PYRITHIONE-ZINC (BRD:BRD-K16136380-001-01-7)",0.0215091443476802,0.681982681859285
"2787","FENTIAZAC (BRD:BRD-K16077845-001-06-1)",0.161091793901136,0.00204275033252062
"2788","Z160 (BRD:BRD-K16037980-001-01-1)",-0.0616665391648549,0.239784449033956
"2789","TELBIVUDINE (BRD:BRD-K15976406-001-03-3)",0.00401260540492519,0.939074142593597
"2790","ROPINIROLE (BRD:BRD-K15933101-003-06-1)",0.0760144414310145,0.147175670095229
"2791","CLOTRIMAZOLE (BRD:BRD-K15916496-001-27-9)",-0.0761082169570829,0.146676231863808
"2792","MAYTANSINOL-ISOBUTYRATE (BRD:BRD-K15898725-001-01-7)",-0.366322000478749,6.76327231662312e-13
"2793","TENOFOVIR (BRD:BRD-K15891719-001-05-1)",-0.0763826337596829,0.145222141643029
"2794","SDZ-205-557 (BRD:BRD-K15868788-003-07-7)",-0.283696384459915,4.00288447657187e-08
"2795","LOBENDAZOLE (BRD:BRD-K15834839-001-02-3)",0.119093930996019,0.0229206242010427
"2796","L-733060 (BRD:BRD-K15791587-003-02-5)",0.195519997630934,0.00017539677555355
"2797","CEFDINIR (BRD:BRD-K15766189-001-09-8)",-0.179956715191388,0.000561782389548977
"2798","URSODIOL (BRD:BRD-K15697815-001-16-2)",-0.210166994469712,5.39405090413189e-05
"2799","SEW-2871 (BRD:BRD-K15601958-001-03-9)",0.0467505546328812,0.372975552084062
"2800","OBATOCLAX (BRD:BRD-K15600710-066-04-1)",-0.0113238883281551,0.829213424289999
"2801","R-96544 (BRD:BRD-K15588452-003-02-7)",-0.333211342890211,8.48087082332547e-11
"2802","PAPAVERINE (BRD:BRD-K15567136-003-27-2)",0.380550709115721,6.29460763126345e-14
"2803","PHLORETIN (BRD:BRD-K15563106-001-18-0)",-0.124997593917423,0.0169320426676439
"2804","CS-110266 (BRD:BRD-K15519488-050-01-3)",0.150141527011053,0.00407352021317729
"2805","TESAGLITAZAR (BRD:BRD-K15507868-001-03-7)",-0.255673542715986,8.09429726962559e-07
"2806","NEVIRAPINE (BRD:BRD-K15502390-001-20-9)",0.202810304449649,9.8531962449724e-05
"2807","IGURATIMOD (BRD:BRD-K15426076-001-01-2)",-0.0362637362637363,0.489594347003116
"2808","SB-228357 (BRD:BRD-K15424032-001-03-6)",-0.252005192202812,1.17108873101295e-06
"2809","PENFLURIDOL (BRD:BRD-K15409150-001-05-8)",0.0790347537035163,0.13173085054917
"2810","C-751 (BRD:BRD-K15337272-001-01-3)",0.141280480130693,0.00690198513779888
"2811","PRIMA1 (BRD:BRD-K15318909-001-10-5)",0.0321968397647715,0.539590377242918
"2812","AMMONIUM-GLYCYRRHIZINATE (BRD:BRD-K15318383-201-01-5)",-0.163380163514904,0.00175876833812918
"2813","HEMOMEX-S (BRD:BRD-K15231341-001-01-5)",0.1198907761899,0.02201789020458
"2814","IBC-293 (BRD:BRD-K15196155-001-02-3)",0.331571998627916,1.05932467762815e-10
"2815","CARFILZOMIB (BRD:BRD-K15179879-001-03-2)",-0.0517095525179963,0.324374812203461
"2816","NVP-ADW742 (BRD:BRD-K15179513-001-03-4)",0.3163236045338,7.86683662895021e-10
"2817","SWAINSONINE (BRD:BRD-K15170068-001-03-2)",-0.110428578831902,0.0349932148717233
"2818","APOPTOSIS-ACTIVATOR-II (BRD:BRD-K15164005-001-05-6)",-0.104811918375808,0.0454211803629632
"2819","GEMCITABINE (BRD:BRD-K15108141-001-06-6)",-0.33057575705229,1.21181515746971e-10
"2820","JNJ-10191584 (BRD:BRD-K15086322-050-01-3)",0.0737712321363792,0.159512707977297
"2821","TIOTIDINE (BRD:BRD-K15071410-001-01-1)",-0.52300363009997,0
"2822","SALAZODINE (BRD:BRD-K15045219-001-01-8)",0.1083669979246,0.0385558780595513
"2823","BAY-11-7082 (BRD:BRD-K15025317-001-15-1)",-0.369378342295477,4.15231994928855e-13
"2824","EMEDASTINE (BRD:BRD-K15010214-364-02-7)",0.00235796092521895,0.964175654550627
"2825","BEMEGRIDE (BRD:BRD-K14993104-001-05-9)",-0.0104147592806924,0.842738830922384
"2826","GSK650394 (BRD:BRD-K14991967-001-02-6)",-0.0245524069462987,0.639965238518898
"2827","IBUPROFEN-(S) (BRD:BRD-K14965640-001-12-4)",0.316402079842457,7.78830150318567e-10
"2828","ERYTHROSINE (BRD:BRD-K14920963-304-02-7)",-0.142183933291052,0.00654900903419839
"2829","GW-501516 (BRD:BRD-K14880289-001-02-2)",-0.143193994417888,0.00617361405080953
"2830","R-428 (BRD:BRD-K14870255-001-02-3)",0.189685679243281,0.000274255900963695
"2831","SB-221284 (BRD:BRD-K14807180-001-02-5)",0.063452716158757,0.226422268091837
"2832","BERBERINE (BRD:BRD-K14796088-003-26-8)",0.224899869948152,1.51544612538952e-05
"2833","SC-560 (BRD:BRD-K14767410-001-02-3)",-0.0871675595906451,0.0963434017854472
"2834","VESAMICOL (BRD:BRD-K14765469-003-12-2)",0.396534994311774,2.08070854642324e-15
"2835","FLUROTHYL (BRD:BRD-K14763542-001-02-3)",-0.0796914291636951,0.128544797713641
"2836","I-BZA (BRD:BRD-K14762862-001-01-9)",-0.0455902058866353,0.384965649284716
"2837","PF-4708671 (BRD:BRD-K14711741-001-02-1)",0.0915106003361112,0.0808189603922598
"2838","SULFATHIAZOLE (BRD:BRD-K14705039-001-16-4)",-0.0329751766311389,0.529828418467269
"2839","CINOXACIN (BRD:BRD-K14704277-001-22-6)",0.0651843552809194,0.213982031801421
"2840","TASQUINIMOD (BRD:BRD-K14653796-001-01-1)",-0.0072231832842657,0.890562329783336
"2841","ALTRENOGEST (BRD:BRD-K14619660-001-01-5)",0.15772229118288,0.00253770419866144
"2842","IKK-16 (BRD:BRD-K14618467-001-04-6)",0.226478753673903,1.31602005596092e-05
"2843","TG-02 (BRD:BRD-K14560436-001-01-4)",-0.0481601488563087,0.358723990044878
"2844","MEISOINDIGO (BRD:BRD-K14529030-001-01-9)",-0.182795152298858,0.000457398624108379
"2845","BROMOCRIPTINE (BRD:BRD-K14496212-066-04-8)",-0.20161812138008,0.000108425875724647
"2846","AVOBENZONE (BRD:BRD-K14401183-001-10-7)",0.258789604736158,5.88883942437402e-07
"2847","NECA (BRD:BRD-K14395568-001-16-3)",0.2827154431017,4.4722405909185e-08
"2848","FG-4592 (BRD:BRD-K14385366-001-04-4)",0.061881976097112,0.238144021931664
"2849","PYRIDOXINE (BRD:BRD-K14349461-003-13-1)",0.154257285494654,0.00315856945585823
"2850","BAY-K-8644-(S)-(-) (BRD:BRD-K14329163-001-03-9)",0.165934065934066,0.00148486387336043
"2851","GTS21 (BRD:BRD-K14235254-001-01-2)",0.136285946256752,0.00917846524070779
"2852","MK-0812 (BRD:BRD-K14175878-001-01-6)",0.270277847012633,1.76021832287104e-07
"2853","ISOPROPAMIDE-IODIDE (BRD:BRD-K14127446-005-22-7)",0.250029489935172,1.42558014431795e-06
"2854","SULFAMONOMETHOXINE (BRD:BRD-K14116214-001-09-6)",-0.265687781789286,2.87067766541167e-07
"2855","LY2603618 (BRD:BRD-K14109347-001-03-4)",-0.281471436715093,5.14436650742182e-08
"2856","RITODRINE (BRD:BRD-K14003026-003-09-0)",-0.0586635013313657,0.263480304232453
"2857","PROPRANOLOL-(S) (BRD:BRD-K13994703-003-15-8)",0.275594425785308,9.87887606682883e-08
"2858","TENOVIN-6 (BRD:BRD-K13949769-001-01-7)",-0.00924478620413945,0.860212635519075
"2859","VARDENAFIL (BRD:BRD-K13926615-003-03-3)",0.141942831477976,0.0066415877315575
"2860","LY2365109 (BRD:BRD-K13888115-003-02-2)",-0.165624853475741,0.00151580369606475
"2861","IEM1460 (BRD:BRD-K13829090-303-02-9)",0.432815264681422,0
"2862","DESOXYPEGANINE (BRD:BRD-K13819402-003-10-2)",0.124271573923494,0.017585774787467
"2863","GIVINOSTAT (BRD:BRD-K13810148-311-03-2)",-0.0393358718532758,0.45354228680148
"2864","PARECOXIB (BRD:BRD-K13800121-001-01-5)",0.090484251881063,0.084291601512374
"2865","BITOPERTIN (BRD:BRD-K13756951-001-01-4)",-0.101243019275806,0.0533182099882495
"2866","DINACICLIB (BRD:BRD-K13662825-001-07-5)",0.0660150090197249,0.208192166893127
"2867","MIDOSTAURIN (BRD:BRD-K13646352-001-03-8)",-0.170346204435582,0.00110215565962657
"2868","ACEGLUTAMIDE (BRD:BRD-K13619941-213-01-8)",-0.18406087512308,0.00041693359385256
"2869","P5091 (BRD:BRD-K13606314-001-01-3)",-0.116122233930453,0.0265755500655123
"2870","PEPSTATIN (BRD:BRD-K13571841-001-14-4)",-0.221968644425415,1.96414965275993e-05
"2871","BMS-345541 (BRD:BRD-K13566078-001-02-3)",0.0899805785949958,0.0860392799776916
"2872","EVEROLIMUS (BRD:BRD-K13514097-001-05-3)",-0.158035205306708,0.00248751269672619
"2873","NARINGIN-DIHYDROCHALCONE (BRD:BRD-K13511380-001-01-4)",-0.320255266853066,4.74179355210834e-10
"2874","CREATININE (BRD:BRD-K13495773-001-11-4)",0.0563768591614987,0.282570526783341
"2875","SULFACARBAMIDE (BRD:BRD-K13486660-001-01-0)",0.188226976257517,0.000306073136559336
"2876","L-655,708 (BRD:BRD-K13474508-001-01-2)",0.129470933288584,0.0133538912794543
"2877","AMINOTHIAZOLE (BRD:BRD-K13421763-001-06-2)",0.245163280465324,2.29821998970119e-06
"2878","ISOPROPYL-MYRISTATE (BRD:BRD-K13409143-001-01-9)",0.197260520750303,0.000153117831925124
"2879","AT-7519 (BRD:BRD-K13390322-001-06-3)",-0.0466728196573245,0.373771522715084
"2880","THONZONIUM (BRD:BRD-K13387373-004-14-5)",0.0792294613089583,0.130779871106448
"2881","METHAZOLAMIDE (BRD:BRD-K13356952-001-25-1)",-0.32024662963356,4.747108069655e-10
"2882","EBASTINE (BRD:BRD-K13314656-001-01-0)",0.31593937165462,8.26260022325893e-10
"2883","KY02111 (BRD:BRD-K13302470-001-02-7)",0.0619234347507422,0.237829246781743
"2884","RIMONABANT (BRD:BRD-K13296708-001-05-8)",0.0105504870157913,0.840716524032663
"2885","QUINELORANE (BRD:BRD-K13261168-300-01-0)",0.0475639339326741,0.364709803124632
"2886","PIPERAZINE (BRD:BRD-K13249881-001-02-3)",-0.256124158796515,7.73230230179395e-07
"2887","CARSALAM (BRD:BRD-K13238618-001-05-9)",0.24216789274054,3.06889409106007e-06
"2888","HALOPROGIN (BRD:BRD-K13238168-001-02-0)",0.222048353622573,1.9504332081282e-05
"2889","L-741742 (BRD:BRD-K13211965-003-02-8)",0.145141070472308,0.00550403410700893
"2890","PENTAMIDINE (BRD:BRD-K13183738-317-10-2)",0.149768152350681,0.00416737722387496
"2891","NSC-3852 (BRD:BRD-K13169950-001-14-4)",-0.335577447479536,6.13720069952845e-11
"2892","AR-42 (BRD:BRD-K13167095-001-02-9)",-0.0763352524412484,0.145472418414693
"2893","ARTEMISININ (BRD:BRD-K13112821-001-17-4)",-0.0152212485470963,0.771848064404184
"2894","PFI-1 (BRD:BRD-K13094524-001-07-5)",-0.069219417456561,0.186917853122129
"2895","CGP-52411 (BRD:BRD-K13087974-001-02-5)",-0.0836374045895717,0.110640949742625
"2896","HYDROCHLOROTHIAZIDE (BRD:BRD-K13078532-001-28-4)",-0.16111104256175,0.0020401960928984
"2897","ACIVICIN (BRD:BRD-K13050541-001-01-9)",-0.209942179984848,5.49597917716066e-05
"2898","URIDINE (BRD:BRD-K13050303-001-18-1)",-0.23101502135861,8.72620273546463e-06
"2899","URIDINE (BRD:BRD-K13050303-001-17-3)",0.161493301219329,0.00199007271816676
"2900","BMS-754807 (BRD:BRD-K13049116-001-05-7)",-0.18699580231132,0.000335575053497203
"2901","CICLOPIROX (BRD:BRD-K13044802-213-20-7)",-0.298374968844315,7.24646273129097e-09
"2902","VALDECOXIB (BRD:BRD-K12994359-001-18-4)",-0.239001981624932,4.14966239893426e-06
"2903","BERGAPTEN (BRD:BRD-K12968785-001-13-3)",-0.30069986155771,5.48004168286737e-09
"2904","YM-976 (BRD:BRD-K12932420-001-02-3)",-0.099061751183916,0.0586851598723114
"2905","DAPIVIRINE (BRD:BRD-K12885236-001-02-7)",0.098050702946279,0.0613204303570993
"2906","PCI-24781 (BRD:BRD-K12867552-001-04-7)",-0.34179673907947,2.58573291728107e-11
"2907","MECHLORETHAMINE (BRD:BRD-K12829205-003-02-8)",-0.494317203120257,0
"2908","KAEMPFEROL (BRD:BRD-K12807006-001-18-5)",-0.219521349972731,2.43272061745765e-05
"2909","CX-5461 (BRD:BRD-K12787259-001-04-3)",-0.198595094552876,0.000137864364979789
"2910","PNU-37883 (BRD:BRD-K12769093-003-01-3)",-0.36128946283898,1.4810223454505e-12
"2911","XAV-939 (BRD:BRD-K12762134-001-06-2)",-0.192367412511136,0.0002236732018267
"2912","VELIPARIB (BRD:BRD-K12737986-001-01-4)",-0.195090851210321,0.000181338998541867
"2913","TG-100801 (BRD:BRD-K12735121-001-01-4)",-0.154120570648754,0.00318568192557322
"2914","HARMANE (BRD:BRD-K12630395-001-14-9)",0.374382006944324,1.82539935538806e-13
"2915","CGS-21680 (BRD:BRD-K12614344-003-01-8)",0.0771335783013304,0.141299276743386
"2916","EXALAMIDE (BRD:BRD-K12609457-001-03-1)",-0.327563341666194,1.81438454871537e-10
"2917","AMIDOPYRINE (BRD:BRD-K12568846-001-14-6)",0.277653538915609,7.87319032564565e-08
"2918","NOCODAZOLE (BRD:BRD-K12539581-001-23-7)",-0.355861834101223,3.3694834241449e-12
"2919","SULBUTIAMINE (BRD:BRD-K12539416-001-01-4)",0.15530929883052,0.00295685371326711
"2920","FENBUFEN (BRD:BRD-K12513978-001-24-1)",-0.0235443200410638,0.653764867763308
"2921","FEDRATINIB (BRD:BRD-K12502280-001-08-0)",-0.316194539796606,7.99767553049863e-10
"2922","GSK1120212 (BRD:BRD-K12343256-001-08-9)",-0.352422986849216,5.61007964897902e-12
"2923","ANDROSTERONE (BRD:BRD-K12329651-001-18-8)",-0.0077658474469613,0.882397870876604
"2924","LEUROCRISTINE (BRD:BRD-K12251893-065-04-7)",-0.234116523494471,6.55819148272797e-06
"2925","MEK1-2-INHIBITOR (BRD:BRD-K12244279-001-05-8)",0.0760825520762642,0.146812791598812
"2926","GLIPIZIDE (BRD:BRD-K12219985-001-26-1)",-0.12829873921273,0.0142204512226965
"2927","NVP-BEZ235 (BRD:BRD-K12184916-001-15-4)",-0.177720909227759,0.000659136282871842
"2928","GR-144053 (BRD:BRD-K12120659-305-02-2)",-0.291435086359856,1.64495668211715e-08
"2929","NIALAMIDE (BRD:BRD-K12102668-001-25-5)",-0.0665223839712948,0.204711812583371
"2930","PD-160170 (BRD:BRD-K12079898-001-02-6)",-0.119364646133117,0.0226104044898744
"2931","LY2608204 (BRD:BRD-K12068470-001-04-1)",-0.228912228575377,1.05676887020632e-05
"2932","LY2608204 (BRD:BRD-K12068470-001-02-5)",-0.0230660648581152,0.660353550113135
"2933","PALIFOSFAMIDE (BRD:BRD-K12047401-001-01-5)",-0.127056213492324,0.0151926339833465
"2934","AT7867 (BRD:BRD-K12040459-001-06-0)",0.359262184032002,2.01860009698251e-12
"2935","BETAINE (BRD:BRD-K12014493-001-02-2)",-0.0527011053173191,0.315173848383889
"2936","TIPIRACIL (BRD:BRD-K11973162-003-01-8)",-0.202849048548577,9.82251453617806e-05
"2937","ER-27319 (BRD:BRD-K11927976-050-02-9)",-0.0684948781288328,0.191582184686575
"2938","GR-127935 (BRD:BRD-K11911061-003-11-9)",-0.0644240331866651,0.219382355990125
